order_id,customer_id,restaurant_id,order_timestamp,order_value,discount_amount,payment_method,delivery_partner_id,order_status
4889,1134,56,2023-03-26 19:15,719.57,120.39,Wallet,133,Delivered
4890,368,8,2023-02-09 14:47,170.63,56.16,Debit Card,46,Delivered
4891,918,18,2023-04-06 13:37,776.89,23.44,Cash,78,Delivered
4892,1028,41,2023-09-07 14:7,473.16,24.89,Credit Card,71,Delivered
4893,244,6,2023-03-14 22:16,795.61,147.82,Wallet,59,Delivered
4894,902,27,2023-06-18 22:8,411.51,108.81,UPI,51,Delivered
4895,166,36,2023-07-17 20:41,473.3,67.51,Credit Card,16,Delivered
4896,1050,15,2023-04-11 16:42,286.26,38.6,Cash,51,Delivered
4897,1041,37,2023-10-07 18:56,729.26,2.84,UPI,128,Delivered
4898,728,58,2023-04-16 20:34,410.6,100.57,Credit Card,11,Delivered
4899,1116,5,2023-06-06 17:16,670.23,143.54,Debit Card,68,Delivered
4900,483,39,2023-08-28 14:28,155.81,16.03,Cash,121,Cancelled
4901,543,9,2023-04-19 11:49,651.77,113.17,UPI,138,Delivered
4902,931,7,2023-01-24 14:13,443.17,22.99,Debit Card,72,Delivered
4903,400,41,2023-09-09 20:34,103.79,118.82,UPI,45,Cancelled
4904,619,20,2023-07-28 20:54,258.38,55.59,Wallet,6,Delivered
4905,1170,10,2023-01-27 21:2,235.61,106.81,Wallet,6,Delivered
4906,879,26,2023-01-02 13:17,626.24,138.94,Cash,91,Delivered
4907,101,4,2023-05-28 14:13,434.04,93.02,UPI,73,Delivered
4908,880,38,2023-11-24 11:25,211.8,138.1,Wallet,64,Failed
4909,830,24,2023-03-24 19:27,279.76,35.25,Credit Card,38,Delivered
4910,759,14,2023-06-06 14:42,452.85,146.72,Credit Card,78,Delivered
4911,163,41,2023-10-11 21:40,113.75,130.93,Wallet,63,Delivered
4912,1197,1,2023-04-22 19:58,396.89,16.14,Wallet,111,Delivered
4913,502,17,2023-05-13 18:31,574.64,62.03,Cash,71,Delivered
4914,547,45,2023-12-12 14:14,462.43,139.05,Cash,20,Failed
4915,381,24,2023-09-17 14:52,518.67,11.72,Credit Card,77,Delivered
4916,870,27,2023-12-06 20:20,328.63,68.06,Debit Card,64,Delivered
4917,905,7,2023-03-01 15:6,228.15,108.54,UPI,37,Delivered
4918,1187,9,2023-07-01 10:49,666.82,5.02,Debit Card,108,Delivered
4919,1002,43,2023-01-07 12:27,733.94,112.92,Cash,10,Delivered
4920,609,35,2023-09-23 20:12,457.52,54.18,Debit Card,45,Cancelled
4921,307,58,2023-09-08 13:59,313.53,37.41,Cash,63,Delivered
4922,55,12,2023-10-26 14:5,457.84,86.4,Debit Card,13,Delivered
4923,983,21,2023-04-09 10:34,715.29,81.65,Credit Card,25,Delivered
4924,333,3,2023-07-01 13:6,583.98,131.09,Cash,127,Delivered
4925,127,15,2023-04-03 20:17,701.03,101.4,Credit Card,44,Delivered
4926,705,21,2023-05-12 17:10,329.87,63.28,Debit Card,74,Delivered
4927,243,10,2023-05-14 19:50,598.39,97.52,Wallet,116,Delivered
4928,600,33,2023-07-05 21:17,557.13,112.52,Wallet,69,Delivered
4929,503,46,2023-11-19 10:32,500.13,140.6,UPI,47,Delivered
4930,604,59,2023-02-03 12:8,469.76,105.64,Wallet,91,Delivered
4931,303,52,2023-10-27 20:26,485.68,81.58,UPI,50,Delivered
4932,235,6,2023-04-21 18:54,694.77,55.95,Debit Card,116,Delivered
4933,1062,2,2023-03-12 14:47,741.2,133.72,UPI,33,Delivered
4934,139,29,2023-11-23 13:52,179,118.88,UPI,92,Delivered
4935,195,55,2023-04-18 10:42,498.14,11.58,UPI,104,Delivered
4936,647,40,2023-08-16 12:1,742.89,104.93,Credit Card,131,Cancelled
4937,1,33,2023-09-05 10:23,194.32,80.81,UPI,60,Cancelled
4938,561,4,2023-07-20 15:0,389,15.55,Cash,29,Delivered
4939,1120,59,2023-04-16 21:54,162.36,84.74,Debit Card,116,Delivered
4940,713,4,2023-09-28 14:14,179.43,28.88,Credit Card,42,Delivered
4941,413,29,2023-05-01 16:52,732.88,106.22,Cash,149,Delivered
4942,538,37,2023-03-07 13:49,412.33,41.77,Debit Card,32,Delivered
4943,429,60,2023-05-17 11:1,582.12,22.55,Credit Card,99,Delivered
4944,235,60,2023-05-26 10:40,197.24,12.3,Debit Card,120,Delivered
4945,349,20,2023-03-13 11:33,115.36,73.62,Wallet,47,Delivered
4946,396,41,2023-07-11 21:28,723.34,29.95,Debit Card,17,Delivered
4947,416,23,2023-01-16 13:1,502.18,128.27,Wallet,29,Failed
4948,916,45,2023-08-20 22:3,113.99,0.45,Wallet,48,Delivered
4949,1075,18,2023-02-21 18:51,794.64,126.55,Debit Card,130,Delivered
4950,81,49,2023-01-31 19:26,444.53,78.16,Wallet,33,Delivered
4951,36,25,2023-05-01 12:33,433.11,138.32,Credit Card,128,Delivered
4952,1091,1,2023-04-05 20:7,534.64,30.69,Wallet,68,Delivered
4953,641,54,2023-01-12 12:44,105.53,15.34,UPI,39,Delivered
4954,882,15,2023-10-17 22:26,498.4,93.74,Credit Card,133,Delivered
4955,757,34,2023-11-24 17:20,540.64,106.01,Credit Card,119,Delivered
4956,623,48,2023-02-10 20:21,307.87,55.89,Credit Card,68,Delivered
4957,468,20,2023-10-04 21:2,608.8,2.05,UPI,52,Delivered
4958,1166,54,2023-03-12 18:51,364.2,61.04,UPI,136,Delivered
4959,356,37,2023-07-18 21:18,602.44,35.07,UPI,148,Delivered
4960,709,27,2023-10-10 11:12,200.68,52.12,UPI,70,Delivered
4961,1020,22,2023-12-29 10:37,739.59,76.01,UPI,36,Delivered
4962,902,51,2023-03-26 11:12,715.62,105.35,Cash,32,Delivered
4963,673,5,2023-12-31 12:40,205.44,144.48,Cash,5,Delivered
4964,439,34,2023-02-20 16:0,756.92,21.6,UPI,104,Delivered
4965,531,39,2023-05-03 17:54,490.45,101.98,Credit Card,148,Delivered
4966,127,3,2023-08-04 22:3,591.15,34.98,Wallet,68,Delivered
4967,205,17,2023-11-15 11:13,688.21,33.11,Wallet,150,Delivered
4968,29,24,2023-02-10 12:29,158.5,95.03,Cash,5,Delivered
4969,445,24,2023-02-28 13:22,218.5,116.4,UPI,10,Cancelled
4970,966,3,2023-01-18 17:59,303.27,146.67,Debit Card,114,Delivered
4971,464,45,2023-03-15 17:11,434.04,115.32,Wallet,56,Cancelled
4972,151,7,2023-06-18 17:31,342.24,23.6,Wallet,86,Delivered
4973,240,25,2023-12-03 18:44,454.09,33.81,Credit Card,100,Delivered
4974,266,56,2023-07-25 14:8,230.14,114.21,Wallet,144,Delivered
4975,1129,3,2023-12-12 12:23,577.51,79.05,Cash,2,Delivered
4976,913,15,2023-03-28 16:43,139.01,44.31,UPI,143,Delivered
4977,497,29,2023-07-05 11:49,353.01,70.77,UPI,63,Delivered
4978,685,50,2023-10-01 22:10,225.32,137.23,Wallet,94,Delivered
4979,158,29,2023-01-02 13:38,610.95,113.34,Debit Card,66,Delivered
4980,172,10,2023-04-08 14:45,718.56,67.6,Cash,118,Delivered
4981,494,32,2023-06-16 18:39,155.15,147.08,Wallet,29,Delivered
4982,970,23,2023-10-24 16:50,649.53,119.23,Cash,40,Delivered
4983,676,39,2023-12-03 19:22,727.01,0.88,Debit Card,11,Delivered
4984,659,9,2023-01-22 11:48,781.78,16.86,Cash,126,Delivered
4985,903,37,2023-09-29 19:3,505.57,83.1,Cash,87,Delivered
4986,666,52,2023-10-05 20:20,329.17,52.49,Cash,90,Delivered
4987,367,40,2023-08-20 18:15,325.38,121.88,UPI,79,Delivered
4988,550,14,2023-02-24 18:34,365.28,134.35,Debit Card,103,Delivered
4989,643,4,2023-02-03 18:12,528.87,36.1,UPI,81,Delivered
4990,255,20,2023-09-09 21:10,443.16,114.49,Credit Card,99,Cancelled
4991,208,28,2023-11-13 19:34,557.54,80.31,Wallet,100,Delivered
4992,450,14,2023-03-10 18:38,127.52,58.8,UPI,131,Delivered
4993,95,44,2023-05-19 21:42,174.12,118.02,Cash,11,Delivered
4994,839,34,2023-05-27 22:3,783.58,84.74,Credit Card,28,Delivered
4995,478,13,2023-07-25 21:58,796.77,95.29,Debit Card,48,Delivered
4996,683,31,2023-09-15 17:21,622.66,9.34,Debit Card,28,Delivered
4997,762,33,2023-08-31 22:20,279.48,87.88,UPI,46,Delivered
4998,190,52,2023-08-08 10:28,767.37,45.11,Cash,55,Delivered
4999,711,39,2023-04-11 15:57,249.59,73.99,Cash,83,Delivered
5000,756,28,2023-08-06 20:10,612,33.3,Debit Card,119,Delivered
5001,836,25,2023-11-27 22:33,180.68,92.17,Cash,2,Cancelled
5002,133,32,2023-12-05 19:36,554.23,22.12,Wallet,144,Delivered
5003,55,9,2023-11-30 22:18,631.66,18.44,UPI,11,Failed
5004,510,28,2023-10-04 17:25,701.75,28.26,UPI,3,Failed
5005,670,58,2023-08-21 17:11,614.01,122.62,Cash,42,Delivered
5006,410,31,2023-03-24 10:29,746.44,5.03,Debit Card,92,Failed
5007,987,17,2023-09-28 12:48,464.65,109.44,Wallet,77,Cancelled
5008,734,53,2023-05-21 20:8,574.2,8.48,Wallet,120,Delivered
5009,1139,23,2023-05-04 22:15,358.69,88.78,Wallet,134,Returned
5010,259,13,2023-04-25 17:53,107.27,116.03,Credit Card,116,Delivered
5011,1146,55,2023-10-15 12:22,629.69,34.66,Cash,67,Delivered
5012,299,10,2023-05-29 11:47,708.9,29.39,Wallet,150,Delivered
5013,561,16,2023-05-22 17:48,221.75,43.38,Cash,41,Delivered
5014,297,6,2023-10-15 20:44,120.05,104.94,Debit Card,39,Delivered
5015,362,48,2023-01-11 21:3,215.15,38.22,Debit Card,55,Returned
5016,589,11,2023-03-31 14:35,726.7,75.27,Debit Card,71,Failed
5017,127,58,2023-07-25 16:9,306.86,20.17,Credit Card,130,Delivered
5018,197,52,2023-09-08 11:9,263.59,69.18,Debit Card,8,Delivered
5019,221,3,2023-12-21 14:39,110.21,93.71,Cash,114,Cancelled
5020,995,28,2023-10-25 17:45,307.94,10.77,UPI,63,Delivered
5021,91,41,2023-12-04 18:53,600.95,122.31,UPI,97,Returned
5022,411,15,2023-02-10 13:34,771.36,140.62,Cash,74,Delivered
5023,8,60,2023-02-22 14:19,318.92,29.03,UPI,18,Cancelled
5024,544,13,2023-10-12 16:55,268.48,113.91,Wallet,97,Delivered
5025,468,42,2023-12-07 18:6,721.65,47.02,UPI,23,Failed
5026,320,52,2023-07-24 22:22,696.75,101.51,Credit Card,124,Cancelled
5027,269,56,2023-01-08 21:35,329.71,46,Debit Card,60,Cancelled
5028,61,45,2023-01-16 19:28,148.16,129.35,UPI,85,Delivered
5029,797,17,2023-04-03 15:36,794.39,52.07,UPI,5,Cancelled
5030,1119,7,2023-06-10 22:40,576.49,127.32,Credit Card,99,Delivered
5031,553,28,2023-01-18 15:46,748.61,114.92,Credit Card,146,Delivered
5032,926,38,2023-12-17 17:50,339.31,29.45,UPI,111,Delivered
5033,661,13,2023-09-27 16:3,553.38,23.54,Wallet,60,Delivered
5034,716,60,2023-01-30 21:52,572.15,116.95,UPI,114,Cancelled
5035,779,17,2023-08-13 13:29,711.03,58.55,Wallet,82,Delivered
5036,194,15,2023-11-16 16:47,795.14,142.41,Debit Card,106,Failed
5037,482,36,2023-06-05 19:6,176.07,141.44,Cash,141,Delivered
5038,855,28,2023-06-19 19:3,541.78,104.02,Debit Card,118,Delivered
5039,498,15,2023-06-21 15:12,335.51,75.09,UPI,123,Returned
5040,212,46,2023-08-01 10:39,668.16,29.25,UPI,121,Delivered
5041,665,53,2023-06-09 14:57,627.9,132.36,Wallet,2,Delivered
5042,670,11,2023-03-31 16:25,724.76,12.3,Credit Card,118,Delivered
5043,221,56,2023-01-03 17:52,340.59,55.55,Wallet,136,Delivered
5044,273,31,2023-04-08 11:19,229.17,47.88,Credit Card,74,Delivered
5045,1178,4,2023-10-25 13:40,115.26,143.76,Credit Card,127,Delivered
5046,279,35,2023-03-23 15:19,278.85,17.72,Credit Card,118,Returned
5047,816,34,2023-01-06 19:56,357.02,133.52,Credit Card,108,Delivered
5048,276,52,2023-09-09 18:40,762.25,68.47,UPI,43,Delivered
5049,1005,27,2023-06-18 12:43,443.96,7.12,Cash,112,Delivered
5050,514,10,2023-06-20 18:18,489.51,109.33,Cash,150,Delivered
5051,1112,30,2023-11-26 12:4,716.09,15.13,Debit Card,19,Delivered
5052,923,45,2023-03-27 18:32,719.55,35.55,Debit Card,132,Delivered
5053,642,20,2023-09-28 17:29,469.54,119.96,Debit Card,19,Delivered
5054,505,29,2023-12-22 19:38,179.59,23.21,Wallet,20,Cancelled
5055,590,58,2023-07-17 15:38,289.36,48.82,Debit Card,4,Delivered
5056,772,53,2023-11-04 15:2,419.82,54.15,Debit Card,49,Delivered
5057,740,29,2023-06-06 22:30,625.82,88.32,Debit Card,3,Delivered
5058,675,23,2023-11-18 12:44,598.18,118.49,UPI,52,Delivered
5059,1014,57,2023-07-20 15:18,549.9,34.62,Debit Card,128,Delivered
5060,128,50,2023-08-30 14:9,716.17,30.87,Cash,36,Delivered
5061,503,21,2023-08-26 14:16,661.85,33.29,UPI,103,Delivered
5062,902,48,2023-03-08 16:40,787.48,57.24,Credit Card,16,Delivered
5063,543,43,2023-12-23 13:2,722.41,80.27,Wallet,47,Delivered
5064,492,10,2023-09-07 22:40,236.96,2.02,UPI,80,Cancelled
5065,1045,41,2023-03-28 21:6,140.33,117.04,UPI,46,Returned
5066,714,12,2023-08-10 22:7,390.16,139.01,Cash,100,Delivered
5067,791,30,2023-07-21 10:58,532.25,126.53,Debit Card,98,Delivered
5068,416,51,2023-10-03 22:28,550.17,5.58,Credit Card,124,Delivered
5069,148,33,2023-06-30 14:0,287.26,78.68,Cash,134,Delivered
5070,970,18,2023-08-31 11:43,701.92,122.1,Cash,84,Delivered
5071,29,14,2023-12-31 14:34,330.47,51.62,UPI,61,Delivered
5072,308,22,2023-01-24 10:0,743.38,134.56,Credit Card,9,Delivered
5073,162,21,2023-10-21 10:40,430.12,133.03,Cash,139,Delivered
5074,869,1,2023-01-31 13:8,107.27,21.26,Wallet,65,Delivered
5075,852,49,2023-12-27 22:53,213.43,74.04,Wallet,91,Delivered
5076,61,43,2023-12-31 16:30,171.62,3.85,Cash,122,Returned
5077,125,52,2023-09-13 22:48,130.82,42.28,UPI,59,Delivered
5078,1095,60,2023-07-05 19:5,599.81,121.78,Wallet,112,Delivered
5079,838,15,2023-10-03 22:45,234.62,146.27,UPI,113,Delivered
5080,466,36,2023-05-21 18:22,687.03,137,Debit Card,118,Delivered
5081,243,47,2023-03-20 13:10,285.13,6.39,Debit Card,7,Delivered
5082,473,54,2023-04-28 11:15,122.63,139.01,UPI,112,Delivered
5083,959,22,2023-10-14 20:38,674.47,123.4,Cash,122,Delivered
5084,533,32,2023-02-12 21:3,426.3,130.16,Debit Card,61,Delivered
5085,494,58,2023-07-09 21:57,519.65,137.22,Debit Card,57,Delivered
5086,899,46,2023-05-24 16:24,335.36,73.23,Wallet,86,Delivered
5087,82,54,2023-11-29 14:29,132.23,31.68,Cash,84,Delivered
5088,856,33,2023-03-06 14:53,359.12,3.15,UPI,45,Delivered
5089,879,58,2023-09-27 20:33,462.8,3.53,Debit Card,45,Delivered
5090,923,41,2023-01-29 11:14,108.18,96.38,Cash,15,Delivered
5091,12,59,2023-08-26 18:29,502,50.59,Debit Card,137,Delivered
5092,449,39,2023-08-25 11:50,725.13,74.38,Wallet,36,Delivered
5093,762,23,2023-10-23 20:53,252.49,19.7,Cash,46,Delivered
5094,1138,43,2023-02-01 13:52,748.74,146.33,Credit Card,42,Returned
5095,26,55,2023-07-25 20:2,168.33,19.49,Wallet,139,Delivered
5096,508,2,2023-11-01 12:12,677.81,66.72,UPI,118,Delivered
5097,62,2,2023-12-11 11:0,688.23,66.5,Cash,33,Delivered
5098,229,38,2023-06-16 22:54,280.43,1.3,Debit Card,126,Delivered
5099,607,55,2023-12-16 10:28,770.49,100.17,Cash,110,Delivered
5100,1059,51,2023-12-28 13:8,391.62,80.73,UPI,70,Delivered
5101,891,29,2023-07-11 14:42,198.88,74.62,Cash,110,Failed
5102,761,52,2023-03-17 21:49,514.2,122.71,Debit Card,125,Failed
5103,595,46,2023-07-15 22:27,797.63,36.17,Wallet,39,Delivered
5104,1049,60,2023-12-26 12:55,729.5,129.16,Wallet,83,Delivered
5105,1056,3,2023-11-29 11:18,295.02,129.72,Debit Card,106,Delivered
5106,1036,39,2023-11-30 14:26,503.89,124.03,Credit Card,63,Failed
5107,1,7,2023-09-11 19:9,180.76,51.21,Credit Card,25,Delivered
5108,1160,36,2023-03-29 10:51,423.29,24.38,Wallet,41,Delivered
5109,133,29,2023-07-27 10:0,466.15,71.28,UPI,59,Delivered
5110,86,55,2023-01-21 15:46,320.69,38.98,Cash,30,Delivered
5111,516,37,2023-06-26 20:21,438.93,7.83,Debit Card,45,Delivered
5112,175,49,2023-11-21 13:57,743.96,41.92,UPI,53,Delivered
5113,763,58,2023-05-29 17:8,450.1,70.37,Cash,40,Delivered
5114,1045,36,2023-04-01 21:17,681.69,16.91,Wallet,140,Delivered
5115,997,23,2023-09-03 12:14,322.17,141.65,Debit Card,1,Cancelled
5116,1129,45,2023-02-13 22:32,779.98,98.42,UPI,70,Delivered
5117,578,16,2023-02-05 17:50,165.42,20.45,Cash,129,Delivered
5118,49,48,2023-01-30 19:20,509.91,121.81,Wallet,136,Delivered
5119,528,31,2023-12-23 20:56,652.92,139.21,Wallet,112,Cancelled
5120,145,34,2023-10-14 17:55,669.83,39.42,Cash,33,Delivered
5121,762,50,2023-09-10 22:16,238.8,21.49,Credit Card,115,Delivered
5122,1099,1,2023-07-28 11:23,381.15,48.37,Credit Card,104,Delivered
5123,929,18,2023-05-02 10:3,536.94,124.84,Cash,134,Delivered
5124,794,58,2023-05-03 15:44,321.12,26.26,Cash,131,Delivered
5125,319,40,2023-05-23 20:41,560.81,116.9,Cash,79,Delivered
5126,1111,43,2023-06-18 18:41,365.15,107.44,Wallet,6,Delivered
5127,698,56,2023-11-05 16:56,345.61,97.71,Debit Card,37,Delivered
5128,847,56,2023-11-08 20:22,175.65,65,Wallet,27,Cancelled
5129,783,15,2023-11-28 17:52,127.48,55.02,Wallet,106,Delivered
5130,42,48,2023-12-07 14:31,684.69,12.79,Credit Card,69,Delivered
5131,1117,49,2023-12-03 15:36,442.68,53.6,Cash,123,Delivered
5132,529,17,2023-09-21 11:10,494.01,90.28,Wallet,145,Delivered
5133,292,44,2023-07-01 21:58,360.55,134.73,Wallet,17,Delivered
5134,969,10,2023-05-18 19:46,195.72,124.97,Cash,105,Delivered
5135,97,20,2023-12-03 16:41,414.7,4.83,Debit Card,118,Delivered
5136,1119,6,2023-10-20 21:15,260.27,20.83,Credit Card,23,Delivered
5137,74,8,2023-07-23 19:20,686.38,127.27,UPI,39,Delivered
5138,1092,45,2023-11-11 17:27,790.75,140.9,Wallet,10,Delivered
5139,758,34,2023-10-20 14:32,722.37,8.37,Debit Card,83,Delivered
5140,1101,32,2023-12-05 21:14,469.79,105.19,UPI,73,Delivered
5141,208,51,2023-09-14 20:27,539.69,54.86,Cash,143,Delivered
5142,410,54,2023-02-19 12:31,763.69,54.64,UPI,43,Delivered
5143,331,42,2023-06-05 18:23,477.08,96.4,Cash,88,Delivered
5144,344,4,2023-07-10 13:55,547.01,121.53,Debit Card,12,Delivered
5145,989,44,2023-08-25 18:2,540.46,41.23,UPI,22,Delivered
5146,771,50,2023-10-31 15:39,595.68,105.8,Credit Card,18,Delivered
5147,74,39,2023-02-27 16:56,548.2,95.38,Debit Card,62,Cancelled
5148,254,20,2023-08-29 18:59,569.49,77.6,UPI,79,Delivered
5149,959,24,2023-04-27 15:49,608.13,90.36,Wallet,150,Delivered
5150,820,24,2023-08-28 11:19,666.37,2.71,UPI,142,Cancelled
5151,986,55,2023-08-16 14:38,382.14,0.61,UPI,105,Cancelled
5152,332,26,2023-09-10 20:59,622.08,82.57,Credit Card,7,Delivered
5153,747,25,2023-04-21 10:31,170.14,78.62,Debit Card,34,Delivered
5154,836,36,2023-10-25 13:28,713.33,10.7,Wallet,63,Cancelled
5155,455,7,2023-10-31 17:2,303.03,73.8,Debit Card,130,Delivered
5156,1139,10,2023-04-28 20:8,382.42,113.63,Debit Card,109,Cancelled
5157,313,58,2023-10-06 16:16,662.53,81.18,Wallet,63,Failed
5158,1018,47,2023-05-07 14:6,545.89,77.64,Wallet,130,Delivered
5159,228,12,2023-08-10 22:17,316.04,107.69,Credit Card,51,Cancelled
5160,834,1,2023-12-17 15:13,257.78,25.78,Cash,41,Delivered
5161,858,52,2023-12-04 12:16,770.4,68.62,Credit Card,133,Delivered
5162,818,50,2023-10-02 16:52,161.44,22.21,Wallet,85,Delivered
5163,1018,25,2023-10-19 22:59,103.03,78.58,UPI,71,Delivered
5164,528,16,2023-07-03 17:15,571.05,88.79,UPI,1,Delivered
5165,950,5,2023-06-10 18:15,530.13,18.25,Debit Card,9,Delivered
5166,427,19,2023-09-06 11:1,616.33,11.33,Debit Card,108,Returned
5167,42,4,2023-04-14 21:42,612.14,25.01,Cash,101,Delivered
5168,465,6,2023-11-03 21:17,704.28,87.95,Cash,122,Delivered
5169,278,26,2023-09-18 17:5,745.48,28.44,Cash,108,Delivered
5170,836,49,2023-11-28 12:11,642.52,41.29,Cash,4,Cancelled
5171,19,39,2023-01-12 18:55,262.6,105.38,UPI,149,Delivered
5172,66,56,2023-12-28 15:48,424.45,37.25,Wallet,61,Cancelled
5173,167,55,2023-06-27 13:49,549.2,59.63,Cash,26,Delivered
5174,1020,39,2023-09-16 17:40,477.56,139.33,Credit Card,117,Delivered
5175,403,9,2023-03-09 20:1,211.23,123.75,Cash,78,Cancelled
5176,409,45,2023-09-23 20:38,512.49,38.32,UPI,138,Delivered
5177,112,52,2023-03-31 18:36,720.57,89.64,Debit Card,82,Delivered
5178,597,14,2023-06-03 13:25,392.96,99.87,Credit Card,81,Cancelled
5179,651,48,2023-01-28 11:1,568.25,135.04,Cash,75,Delivered
5180,1063,55,2023-05-24 21:56,531.15,82.12,UPI,47,Delivered
5181,105,9,2023-10-04 16:24,363.93,84.19,Debit Card,88,Cancelled
5182,324,15,2023-11-10 14:56,495.69,133.27,Cash,83,Delivered
5183,992,37,2023-06-05 12:22,247.15,8.16,UPI,120,Cancelled
5184,429,50,2023-05-12 11:59,482.28,94.22,UPI,123,Delivered
5185,635,53,2023-07-14 16:7,659.18,62.5,Wallet,54,Delivered
5186,730,20,2023-06-20 18:53,631.26,136.46,UPI,147,Delivered
5187,889,8,2023-02-27 18:51,350.57,144.08,Cash,25,Returned
5188,1085,32,2023-03-10 10:45,178.46,25.54,UPI,67,Delivered
5189,393,47,2023-06-02 18:56,659.96,42.22,Credit Card,141,Delivered
5190,204,21,2023-02-04 22:14,285.53,41.02,UPI,21,Delivered
5191,258,57,2023-04-16 19:9,137.13,15.09,UPI,22,Delivered
5192,486,41,2023-12-10 12:28,411.64,72.44,Credit Card,29,Delivered
5193,446,19,2023-02-07 14:23,617.63,76.96,Cash,49,Failed
5194,1024,29,2023-10-02 10:43,665.95,85.95,Debit Card,107,Delivered
5195,342,58,2023-06-03 18:34,787.54,99.44,Wallet,25,Returned
5196,133,31,2023-05-22 17:5,232.59,9.44,Debit Card,76,Delivered
5197,443,54,2023-02-01 19:14,305.66,93.37,Cash,49,Delivered
5198,253,6,2023-09-12 10:30,526.64,137.07,Cash,5,Delivered
5199,265,4,2023-02-25 14:37,667.94,68.25,Credit Card,5,Delivered
5200,93,43,2023-02-22 19:36,263.85,16.01,Debit Card,39,Delivered
5201,138,29,2023-11-30 13:36,386.94,12.89,UPI,81,Cancelled
5202,1002,42,2023-09-24 20:1,385.88,42.26,Credit Card,30,Delivered
5203,307,3,2023-01-22 11:19,641.06,112.88,Credit Card,2,Delivered
5204,266,1,2023-08-24 10:3,268.65,39.15,Wallet,15,Delivered
5205,646,44,2023-01-14 16:14,778.13,122.15,Credit Card,51,Delivered
5206,318,55,2023-08-10 17:1,457.32,122.95,Debit Card,23,Returned
5207,1137,15,2023-01-01 16:3,297.45,68.57,Cash,26,Delivered
5208,901,47,2023-04-01 19:55,299,45.12,Wallet,11,Cancelled
5209,454,21,2023-08-02 20:9,112.81,89.65,UPI,128,Delivered
5210,191,46,2023-08-30 10:48,584.7,121.58,Debit Card,24,Delivered
5211,831,58,2023-12-30 21:29,643.16,9.69,UPI,137,Failed
5212,1113,31,2023-12-16 18:16,122.7,143.01,Credit Card,71,Delivered
5213,187,7,2023-04-09 21:49,510.15,96.89,Debit Card,138,Delivered
5214,819,17,2023-06-24 21:19,647.17,59.72,Wallet,97,Delivered
5215,1021,56,2023-08-13 10:35,363.37,75.9,Wallet,110,Delivered
5216,132,19,2023-05-21 13:22,402.92,57.84,UPI,72,Delivered
5217,872,39,2023-09-26 17:39,353.14,61.89,Cash,71,Delivered
5218,635,60,2023-08-26 21:29,320.96,89.34,Wallet,90,Delivered
5219,691,3,2023-10-08 10:8,443.8,9.04,UPI,127,Delivered
5220,692,30,2023-06-03 17:32,216.27,26.31,Cash,123,Returned
5221,1123,35,2023-02-08 18:51,408.48,34.06,Debit Card,143,Delivered
5222,1058,58,2023-04-19 22:40,759.28,61.13,Wallet,33,Failed
5223,582,57,2023-07-17 13:43,119.18,55.66,Wallet,139,Delivered
5224,171,29,2023-09-29 21:20,215.32,108.33,UPI,147,Delivered
5225,784,50,2023-09-28 16:41,644.39,38.88,Wallet,58,Delivered
5226,1083,52,2023-07-08 13:23,192.44,8.56,UPI,146,Delivered
5227,181,54,2023-05-11 11:0,289.9,8.32,Wallet,146,Cancelled
5228,19,14,2023-08-10 22:53,418.39,1.7,UPI,22,Delivered
5229,1119,35,2023-12-04 17:10,760.21,5.7,Wallet,89,Cancelled
5230,881,28,2023-02-11 22:3,228.45,128.8,Debit Card,118,Delivered
5231,175,58,2023-10-08 13:35,746.16,104.59,Debit Card,44,Cancelled
5232,54,30,2023-07-11 22:43,602.97,149.39,UPI,9,Delivered
